trial,food,genotype,sex,color,birthdate,lightslefton,nonvirgin,lifestatus
57,4,335x365,F,TW,4/14/17,0,1,1
57,4,360x380,F,NR,4/14/17,0,1,1
57,4,387x324,F,CO,4/14/17,0,1,0
57,4,786x716,F,CY,4/14/17,0,1,1
57,4,852x721,F,LG,4/14/17,0,1,1
57,4,153x517,M,CY,4/14/17,0,0,1
57,4,235x712,M,LG,4/14/17,0,0,1
57,4,307x176,M,CG,4/14/17,0,0,1
57,4,378x765,M,UB,4/14/17,0,0,1
57,4,57x862,M,NR,4/14/17,0,0,1
57,4,59x820,M,CO,4/14/17,0,0,1
57,4,637x318,M,BB,4/14/17,0,0,1
57,4,732x40,M,BP,4/14/17,0,0,1
57,4,801x513,M,PP,4/14/17,0,0,1
57,4,855x391,M,TW,4/14/17,0,0,1
58,4,136x427,F,LG,4/14/17,0,0,1
58,4,208x313,F,CG,4/14/17,0,0,1
58,4,237x714,F,UB,4/14/17,0,0,1
58,4,306x774,F,BB,4/14/17,0,0,1
58,4,315x229,F,BP,4/14/17,0,0,1
58,4,335x365,F,PP,4/14/17,0,0,1
58,4,360x380,F,TW,4/14/17,0,0,1
58,4,387x324,F,NR,4/14/17,0,0,1
58,4,786x716,F,CO,4/14/17,0,0,1
58,4,852x721,F,CY,4/14/17,0,0,1
58,4,153x517,M,CO,4/14/17,0,0,1
58,4,235x712,M,CY,4/14/17,0,0,1
58,4,307x176,M,LG,4/14/17,0,0,1
58,4,378x765,M,CG,4/14/17,0,0,1
58,4,57x862,M,TW,4/14/17,0,0,1
58,4,59x820,M,NR,4/14/17,0,0,1
58,4,637x318,M,UB,4/14/17,0,0,1
58,4,732x40,M,BB,4/14/17,0,0,1
58,4,801x513,M,BP,4/14/17,0,0,1
58,4,855x391,M,PP,4/14/17,0,0,1
59,5,136x427,F,CY,4/21/17,0,0,1
59,5,208x313,F,LG,4/21/17,0,0,1
59,5,237x714,F,CG,4/21/17,0,0,1
59,5,306x774,F,UB,4/21/17,0,0,1
59,5,315x229,F,BB,4/21/17,0,0,1
59,5,335x365,F,BP,4/21/17,0,0,1
59,5,360x380,F,PP,4/21/17,0,0,1
59,5,387x324,F,TW,4/21/17,0,0,1
59,5,786x716,F,NR,4/21/17,0,0,1
59,5,852x721,F,CO,4/21/17,0,0,1
59,5,153x517,M,NR,4/21/17,0,0,1
59,5,235x712,M,CO,4/21/17,0,0,1
59,5,307x176,M,CY,4/21/17,0,0,1
59,5,378x765,M,LG,4/21/17,0,0,1
59,5,57x862,M,PP,4/21/17,0,0,1
59,5,59x820,M,TW,4/21/17,0,0,1
59,5,637x318,M,CG,4/21/17,0,0,1
59,5,732x40,M,UB,4/21/17,0,0,1
59,5,801x513,M,BB,4/21/17,0,0,1
59,5,855x391,M,BP,4/21/17,0,0,1
60,5,136x427,F,CO,4/21/17,0,1,
60,5,208x313,F,CY,4/21/17,0,1,
60,5,237x714,F,LG,4/21/17,0,1,
60,5,306x774,F,CG,4/21/17,0,1,
60,5,315x229,F,UB,4/21/17,0,1,
60,5,335x365,F,BB,4/21/17,0,1,
60,5,360x380,F,BP,4/21/17,0,1,
60,5,387x324,F,PP,4/21/17,0,1,
60,5,786x716,F,TW,4/21/17,0,1,
60,5,852x721,F,NR,4/21/17,0,1,
60,5,153x517,M,TW,4/21/17,0,0,
60,5,235x712,M,NR,4/21/17,0,0,
60,5,307x176,M,CO,4/21/17,0,0,
60,5,378x765,M,CY,4/21/17,0,0,
60,5,57x862,M,BP,4/21/17,0,0,
60,5,59x820,M,PP,4/21/17,0,0,
60,5,637x318,M,LG,4/21/17,0,0,
60,5,732x40,M,CG,4/21/17,0,0,
60,5,801x513,M,UB,4/21/17,0,0,
60,5,855x391,M,BB,4/21/17,0,0,
61,3,136x427,F,NR,4/21/17,0,0,1
61,3,208x313,F,CO,4/21/17,0,0,1
61,3,237x714,F,CY,4/21/17,0,0,1
61,3,306x774,F,LG,4/21/17,0,0,1
61,3,315x229,F,CG,4/21/17,0,0,1
61,3,335x365,F,UB,4/21/17,0,0,1
61,3,360x380,F,BB,4/21/17,0,0,1
61,3,387x324,F,BP,4/21/17,0,0,1
61,3,786x716,F,PP,4/21/17,0,0,1
61,3,852x721,F,TW,4/21/17,0,0,1
61,3,153x517,M,TW,4/21/17,0,0,1
61,3,235x712,M,NR,4/21/17,0,0,1
61,3,307x176,M,CO,4/21/17,0,0,1
61,3,378x765,M,CY,4/21/17,0,0,1
61,3,57x862,M,BP,4/21/17,0,0,1
61,3,59x820,M,PP,4/21/17,0,0,1
61,3,637x318,M,LG,4/21/17,0,0,1
61,3,732x40,M,CG,4/21/17,0,0,1
61,3,801x513,M,UB,4/21/17,0,0,1
61,3,855x391,M,BB,4/21/17,0,0,1
62,3,136x427,F,TW,4/21/17,0,0,1
62,3,208x313,F,NR,4/21/17,0,0,1
62,3,237x714,F,CO,4/21/17,0,0,0
62,3,306x774,F,CY,4/21/17,0,0,1
62,3,315x229,F,LG,4/21/17,0,0,0
62,3,335x365,F,CG,4/21/17,0,0,0
62,3,360x380,F,UB,4/21/17,0,0,0
62,3,387x324,F,BB,4/21/17,0,0,1
62,3,786x716,F,BP,4/21/17,0,0,1
62,3,852x721,F,PP,4/21/17,0,0,0
62,3,153x517,M,PP,4/21/17,0,0,1
62,3,235x712,M,TW,4/21/17,0,0,1
62,3,307x176,M,NR,4/21/17,0,0,1
62,3,378x765,M,CO,4/21/17,0,0,1
62,3,57x862,M,BB,4/21/17,0,0,1
62,3,59x820,M,BP,4/21/17,0,0,1
62,3,637x318,M,CY,4/21/17,0,0,1
62,3,732x40,M,LG,4/21/17,0,0,1
62,3,801x513,M,CG,4/21/17,0,0,1
62,3,855x391,M,UB,4/21/17,0,0,1
63,2,136x427,F,PP,4/21/17,0,0,1
63,2,208x313,F,TW,4/21/17,0,0,1
63,2,237x714,F,NR,4/21/17,0,0,1
63,2,306x774,F,CO,4/21/17,0,0,1
63,2,315x229,F,CY,4/21/17,0,0,1
63,2,335x365,F,LG,4/21/17,0,0,1
63,2,360x380,F,CG,4/21/17,0,0,1
63,2,387x324,F,UB,4/21/17,0,0,1
63,2,786x716,F,BB,4/21/17,0,0,1
63,2,852x721,F,BP,4/21/17,0,0,1
63,2,153x517,M,BP,4/21/17,0,0,1
63,2,235x712,M,PP,4/21/17,0,0,1
63,2,307x176,M,TW,4/21/17,0,0,1
63,2,378x765,M,NR,4/21/17,0,0,1
63,2,57x862,M,UB,4/21/17,0,0,1
63,2,59x820,M,BB,4/21/17,0,0,1
63,2,637x318,M,CO,4/21/17,0,0,1
63,2,732x40,M,CY,4/21/17,0,0,1
63,2,801x513,M,LG,4/21/17,0,0,1
63,2,855x391,M,CG,4/21/17,0,0,1
64,2,136x427,F,BP,4/21/17,0,0,1
64,2,208x313,F,PP,4/21/17,0,0,1
64,2,237x714,F,TW,4/21/17,0,0,0
64,2,306x774,F,NR,4/21/17,0,0,1
64,2,315x229,F,CO,4/21/17,0,0,1
64,2,335x365,F,CY,4/21/17,0,0,1
64,2,360x380,F,LG,4/21/17,0,0,0
64,2,387x324,F,CG,4/21/17,0,0,1
64,2,786x716,F,UB,4/21/17,0,0,1
64,2,852x721,F,BB,4/21/17,0,0,1
64,2,153x517,M,BB,4/21/17,0,0,1
64,2,235x712,M,BP,4/21/17,0,0,1
64,2,307x176,M,PP,4/21/17,0,0,1
64,2,378x765,M,TW,4/21/17,0,0,1
64,2,57x862,M,CG,4/21/17,0,0,1
64,2,59x820,M,UB,4/21/17,0,0,1
64,2,637x318,M,NR,4/21/17,0,0,1
64,2,732x40,M,CO,4/21/17,0,0,1
64,2,801x513,M,CY,4/21/17,0,0,1
64,2,855x391,M,LG,4/21/17,0,0,1
65,3,136x427,F,BB,4/21/17,0,0,1
65,3,208x313,F,BP,4/21/17,0,0,1
65,3,237x714,F,PP,4/21/17,0,0,1
65,3,306x774,F,TW,4/21/17,0,0,1
65,3,315x229,F,NR,4/21/17,0,0,1
65,3,335x365,F,CO,4/21/17,0,0,1
65,3,360x380,F,CY,4/21/17,0,0,1
65,3,387x324,F,LG,4/21/17,0,0,0
65,3,786x716,F,CG,4/21/17,0,0,1
65,3,852x721,F,UB,4/21/17,0,0,1
65,3,153x517,M,UB,4/21/17,0,0,1
65,3,235x712,M,BB,4/21/17,0,0,1
65,3,307x176,M,BP,4/21/17,0,0,1
65,3,378x765,M,PP,4/21/17,0,0,1
65,3,57x862,M,LG,4/21/17,0,0,1
65,3,59x820,M,CG,4/21/17,0,0,1
65,3,637x318,M,TW,4/21/17,0,0,1
65,3,732x40,M,NR,4/21/17,0,0,1
65,3,801x513,M,CO,4/21/17,0,0,1
65,3,855x391,M,CY,4/21/17,0,0,1
66,3,136x427,F,UB,4/21/17,0,0,
66,3,208x313,F,BB,4/21/17,0,0,
66,3,237x714,F,BP,4/21/17,0,0,
66,3,306x774,F,PP,4/21/17,0,0,
66,3,315x229,F,TW,4/21/17,0,0,
66,3,335x365,F,NR,4/21/17,0,0,
66,3,360x380,F,CO,4/21/17,0,0,
66,3,387x324,F,CY,4/21/17,0,0,
66,3,786x716,F,LG,4/21/17,0,0,
66,3,852x721,F,CG,4/21/17,0,0,
66,3,153x517,M,CG,4/21/17,0,0,
66,3,235x712,M,UB,4/21/17,0,0,
66,3,307x176,M,BB,4/21/17,0,0,
66,3,378x765,M,BP,4/21/17,0,0,
66,3,57x862,M,CY,4/21/17,0,0,
66,3,59x820,M,LG,4/21/17,0,0,
66,3,637x318,M,PP,4/21/17,0,0,
66,3,732x40,M,TW,4/21/17,0,0,
66,3,801x513,M,NR,4/21/17,0,0,
66,3,855x391,M,CO,4/21/17,0,0,
67,4,136x427,F,CG,5/12/17,0,0,1
67,4,208x313,F,UB,5/12/17,0,0,1
67,4,237x714,F,BB,5/12/17,0,0,1
67,4,306x774,F,BP,5/12/17,0,0,1
67,4,315x229,F,PP,5/12/17,0,0,1
67,4,335x365,F,TW,5/12/17,0,0,1
67,4,360x380,F,NR,5/12/17,0,0,1
67,4,387x324,F,CO,5/12/17,0,0,1
67,4,786x716,F,CY,5/12/17,0,0,1
67,4,852x721,F,LG,5/12/17,0,0,0
67,4,153x517,M,LG,5/12/17,0,0,0
67,4,235x712,M,CG,5/12/17,0,0,1
67,4,307x176,M,UB,5/12/17,0,0,1
67,4,378x765,M,BB,5/12/17,0,0,1
67,4,57x862,M,CO,5/12/17,0,0,1
67,4,59x820,M,CY,5/12/17,0,0,1
67,4,637x318,M,BP,5/12/17,0,0,1
67,4,732x40,M,PP,5/12/17,0,0,1
67,4,801x513,M,TW,5/12/17,0,0,1
67,4,855x391,M,NR,5/12/17,0,0,1
68,4,136x427,F,LG,5/12/17,0,0,1
68,4,208x313,F,CG,5/12/17,0,0,1
68,4,237x714,F,UB,5/12/17,0,0,1
68,4,306x774,F,BB,5/12/17,0,0,1
68,4,315x229,F,BP,5/12/17,0,0,1
68,4,335x365,F,PP,5/12/17,0,0,1
68,4,360x380,F,TW,5/12/17,0,0,1
68,4,387x324,F,NR,5/12/17,0,0,1
68,4,786x716,F,CO,5/12/17,0,0,1
68,4,852x721,F,CY,5/12/17,0,0,1
68,4,153x517,M,CY,5/12/17,0,0,1
68,4,235x712,M,LG,5/12/17,0,0,1
68,4,307x176,M,CG,5/12/17,0,0,1
68,4,378x765,M,UB,5/12/17,0,0,1
68,4,57x862,M,NR,5/12/17,0,0,1
68,4,59x820,M,CO,5/12/17,0,0,1
68,4,637x318,M,BB,5/12/17,0,0,1
68,4,732x40,M,BP,5/12/17,0,0,1
68,4,801x513,M,PP,5/12/17,0,0,1
68,4,855x391,M,TW,5/12/17,0,0,1
69,3,136x427,F,CY,5/12/17,0,0,1
69,3,208x313,F,LG,5/12/17,0,0,1
69,3,237x714,F,CG,5/12/17,0,0,1
69,3,306x774,F,UB,5/12/17,0,0,1
69,3,315x229,F,BB,5/12/17,0,0,1
69,3,335x365,F,BP,5/12/17,0,0,1
69,3,360x380,F,PP,5/12/17,0,0,0
69,3,387x324,F,TW,5/12/17,0,0,1
69,3,786x716,F,NR,5/12/17,0,0,1
69,3,852x721,F,CO,5/12/17,0,0,1
69,3,153x517,M,CO,5/12/17,0,0,1
69,3,235x712,M,CY,5/12/17,0,0,1
69,3,307x176,M,LG,5/12/17,0,0,1
69,3,378x765,M,CG,5/12/17,0,0,1
69,3,57x862,M,TW,5/12/17,0,0,1
69,3,59x820,M,NR,5/12/17,0,0,1
69,3,637x318,M,UB,5/12/17,0,0,1
69,3,732x40,M,BB,5/12/17,0,0,1
69,3,801x513,M,BP,5/12/17,0,0,1
69,3,855x391,M,PP,5/12/17,0,0,1
70,3,136x427,F,CO,5/12/17,0,1,1
70,3,208x313,F,CY,5/12/17,0,1,1
70,3,237x714,F,LG,5/12/17,0,1,1
70,3,306x774,F,CG,5/12/17,0,1,1
70,3,315x229,F,UB,5/12/17,0,1,1
70,3,335x365,F,BB,5/12/17,0,1,1
70,3,360x380,F,BP,5/12/17,0,1,1
70,3,387x324,F,PP,5/12/17,0,1,0
70,3,786x716,F,TW,5/12/17,0,1,1
70,3,852x721,F,NR,5/12/17,0,1,1
70,3,153x517,M,NR,5/12/17,0,0,1
70,3,235x712,M,CO,5/12/17,0,0,1
70,3,307x176,M,CY,5/12/17,0,0,1
70,3,378x765,M,LG,5/12/17,0,0,1
70,3,57x862,M,PP,5/12/17,0,0,1
70,3,59x820,M,TW,5/12/17,0,0,1
70,3,637x318,M,CG,5/12/17,0,0,1
70,3,732x40,M,UB,5/12/17,0,0,1
70,3,801x513,M,BB,5/12/17,0,0,1
70,3,855x391,M,BP,5/12/17,0,0,1
71,3,136x427,F,NR,5/12/17,0,0,1
71,3,208x313,F,CO,5/12/17,0,0,1
71,3,237x714,F,CY,5/12/17,0,0,1
71,3,306x774,F,LG,5/12/17,0,0,0
71,3,315x229,F,CG,5/12/17,0,0,1
71,3,335x365,F,UB,5/12/17,0,0,1
71,3,360x380,F,BB,5/12/17,0,0,1
71,3,387x324,F,BP,5/12/17,0,0,1
71,3,786x716,F,PP,5/12/17,0,0,1
71,3,852x721,F,TW,5/12/17,0,0,1
71,3,153x517,M,NR,5/12/17,0,0,1
71,3,235x712,M,CO,5/12/17,0,0,1
71,3,307x176,M,CY,5/12/17,0,0,1
71,3,378x765,M,LG,5/12/17,0,0,1
71,3,57x862,M,PP,5/12/17,0,0,1
71,3,59x820,M,TW,5/12/17,0,0,1
71,3,637x318,M,CG,5/12/17,0,0,1
71,3,732x40,M,UB,5/12/17,0,0,1
71,3,801x513,M,BB,5/12/17,0,0,1
71,3,855x391,M,BP,5/12/17,0,0,1
72,3,136x427,F,TW,5/12/17,0,0,1
72,3,208x313,F,NR,5/12/17,0,0,1
72,3,237x714,F,CO,5/12/17,0,0,1
72,3,306x774,F,CY,5/12/17,0,0,1
72,3,315x229,F,LG,5/12/17,0,0,1
72,3,335x365,F,CG,5/12/17,0,0,1
72,3,360x380,F,UB,5/12/17,0,0,1
72,3,387x324,F,BB,5/12/17,0,0,1
72,3,786x716,F,BP,5/12/17,0,0,1
72,3,852x721,F,PP,5/12/17,0,0,1
72,3,153x517,M,TW,5/12/17,0,0,1
72,3,235x712,M,NR,5/12/17,0,0,1
72,3,307x176,M,CO,5/12/17,0,0,1
72,3,378x765,M,CY,5/12/17,0,0,1
72,3,57x862,M,BP,5/12/17,0,0,1
72,3,59x820,M,PP,5/12/17,0,0,1
72,3,637x318,M,LG,5/12/17,0,0,1
72,3,732x40,M,CG,5/12/17,0,0,1
72,3,801x513,M,UB,5/12/17,0,0,1
72,3,855x391,M,BB,5/12/17,0,0,1
73,2,136x427,F,PP,5/12/17,0,0,1
73,2,208x313,F,TW,5/12/17,0,0,1
73,2,237x714,F,NR,5/12/17,0,0,1
73,2,306x774,F,CO,5/12/17,0,0,1
73,2,315x229,F,CY,5/12/17,0,0,1
73,2,335x365,F,LG,5/12/17,0,0,1
73,2,360x380,F,CG,5/12/17,0,0,1
73,2,387x324,F,UB,5/12/17,0,0,1
73,2,786x716,F,BB,5/12/17,0,0,1
73,2,852x721,F,BP,5/12/17,0,0,1
73,2,153x517,M,PP,5/12/17,0,0,1
73,2,235x712,M,TW,5/12/17,0,0,1
73,2,307x176,M,NR,5/12/17,0,0,1
73,2,378x765,M,CO,5/12/17,0,0,1
73,2,57x862,M,BB,5/12/17,0,0,1
73,2,59x820,M,BP,5/12/17,0,0,1
73,2,637x318,M,CY,5/12/17,0,0,1
73,2,732x40,M,LG,5/12/17,0,0,1
73,2,801x513,M,CG,5/12/17,0,0,1
73,2,855x391,M,UB,5/12/17,0,0,1
74,2,136x427,F,BP,5/12/17,0,0,
74,2,208x313,F,PP,5/12/17,0,0,
74,2,237x714,F,TW,5/12/17,0,0,
74,2,306x774,F,NR,5/12/17,0,0,
74,2,315x229,F,CO,5/12/17,0,0,
74,2,335x365,F,CY,5/12/17,0,0,
74,2,360x380,F,LG,5/12/17,0,0,
74,2,387x324,F,CG,5/12/17,0,0,
74,2,786x716,F,UB,5/12/17,0,0,
74,2,852x721,F,BB,5/12/17,0,0,
74,2,153x517,M,BP,5/12/17,0,0,
74,2,235x712,M,PP,5/12/17,0,0,
74,2,307x176,M,TW,5/12/17,0,0,
74,2,378x765,M,NR,5/12/17,0,0,
74,2,57x862,M,UB,5/12/17,0,0,
74,2,59x820,M,BB,5/12/17,0,0,
74,2,637x318,M,CO,5/12/17,0,0,
74,2,732x40,M,CY,5/12/17,0,0,
74,2,801x513,M,LG,5/12/17,0,0,
74,2,855x391,M,CG,5/12/17,0,0,
75,3,136x427,F,BB,5/19/17,0,0,1
75,3,208x313,F,BP,5/19/17,0,0,1
75,3,237x714,F,PP,5/19/17,0,0,1
75,3,306x774,F,TW,5/19/17,0,0,1
75,3,315x229,F,NR,5/19/17,0,0,1
75,3,335x365,F,CO,5/19/17,0,0,1
75,3,360x380,F,CY,5/19/17,0,0,1
75,3,387x324,F,LG,5/19/17,0,0,1
75,3,786x716,F,CG,5/19/17,0,0,1
75,3,852x721,F,UB,5/19/17,0,0,1
75,3,153x517,M,BB,5/19/17,0,0,1
75,3,235x712,M,BP,5/19/17,0,0,1
75,3,307x176,M,PP,5/19/17,0,0,1
75,3,378x765,M,TW,5/19/17,0,0,1
75,3,57x862,M,CG,5/19/17,0,0,1
75,3,59x820,M,UB,5/19/17,0,0,1
75,3,637x318,M,NR,5/19/17,0,0,1
75,3,732x40,M,CO,5/19/17,0,0,1
75,3,801x513,M,CY,5/19/17,0,0,1
75,3,855x391,M,LG,5/19/17,0,0,1
76,3,136x427,F,UB,5/19/17,0,0,1
76,3,208x313,F,BB,5/19/17,0,0,1
76,3,237x714,F,BP,5/19/17,0,0,1
76,3,306x774,F,PP,5/19/17,0,0,1
76,3,315x229,F,TW,5/19/17,0,0,1
76,3,335x365,F,NR,5/19/17,0,0,1
76,3,360x380,F,CO,5/19/17,0,0,0
76,3,387x324,F,CY,5/19/17,0,0,1
76,3,786x716,F,LG,5/19/17,0,0,1
76,3,852x721,F,CG,5/19/17,0,0,1
76,3,153x517,M,UB,5/19/17,0,0,1
76,3,235x712,M,BB,5/19/17,0,0,1
76,3,307x176,M,BP,5/19/17,0,0,1
76,3,378x765,M,PP,5/19/17,0,0,1
76,3,57x862,M,LG,5/19/17,0,0,1
76,3,59x820,M,CG,5/19/17,0,0,1
76,3,637x318,M,TW,5/19/17,0,0,1
76,3,732x40,M,NR,5/19/17,0,0,1
76,3,801x513,M,CO,5/19/17,0,0,1
76,3,855x391,M,CY,5/19/17,0,0,1
77,4,136x427,F,CG,5/19/17,0,0,1
77,4,208x313,F,UB,5/19/17,0,0,1
77,4,237x714,F,BB,5/19/17,0,0,0
77,4,306x774,F,BP,5/19/17,0,0,1
77,4,315x229,F,PP,5/19/17,0,0,0
77,4,335x365,F,TW,5/19/17,0,0,1
77,4,360x380,F,NR,5/19/17,0,0,0
77,4,387x324,F,CO,5/19/17,0,0,1
77,4,786x716,F,CY,5/19/17,0,0,1
77,4,852x721,F,LG,5/19/17,0,0,0
77,4,153x517,M,CG,5/19/17,0,0,1
77,4,235x712,M,UB,5/19/17,0,0,1
77,4,307x176,M,BB,5/19/17,0,0,1
77,4,378x765,M,BP,5/19/17,0,0,0
77,4,57x862,M,CY,5/19/17,0,0,1
77,4,59x820,M,LG,5/19/17,0,0,1
77,4,637x318,M,PP,5/19/17,0,0,1
77,4,732x40,M,TW,5/19/17,0,0,1
77,4,801x513,M,NR,5/19/17,0,0,1
77,4,855x391,M,CO,5/19/17,0,0,1
78,4,136x427,F,LG,5/19/17,0,0,1
78,4,208x313,F,CG,5/19/17,0,0,1
78,4,237x714,F,UB,5/19/17,0,0,1
78,4,306x774,F,BB,5/19/17,0,0,0
78,4,315x229,F,BP,5/19/17,0,0,1
78,4,335x365,F,PP,5/19/17,0,0,1
78,4,360x380,F,TW,5/19/17,0,0,1
78,4,387x324,F,NR,5/19/17,0,0,0
78,4,786x716,F,CO,5/19/17,0,0,1
78,4,852x721,F,CY,5/19/17,0,0,1
78,4,153x517,M,LG,5/19/17,0,0,0
78,4,235x712,M,CG,5/19/17,0,0,1
78,4,307x176,M,UB,5/19/17,0,0,1
78,4,378x765,M,BB,5/19/17,0,0,1
78,4,57x862,M,CO,5/19/17,0,0,1
78,4,59x820,M,CY,5/19/17,0,0,1
78,4,637x318,M,BP,5/19/17,0,0,1
78,4,732x40,M,PP,5/19/17,0,0,1
78,4,801x513,M,TW,5/19/17,0,0,1
78,4,855x391,M,NR,5/19/17,0,0,1
79,5,136x427,F,CY,5/19/17,0,1,1
79,5,208x313,F,LG,5/19/17,0,1,1
79,5,237x714,F,CG,5/19/17,0,1,1
79,5,306x774,F,UB,5/19/17,0,1,1
79,5,315x229,F,BB,5/19/17,0,1,1
79,5,335x365,F,BP,5/19/17,0,1,1
79,5,360x380,F,PP,5/19/17,0,1,1
79,5,387x324,F,TW,5/19/17,0,1,1
79,5,786x716,F,NR,5/19/17,0,1,1
79,5,852x721,F,CO,5/19/17,0,1,1
79,5,153x517,M,CY,5/19/17,0,0,1
79,5,235x712,M,LG,5/19/17,0,0,1
79,5,307x176,M,CG,5/19/17,0,0,1
79,5,378x765,M,UB,5/19/17,0,0,1
79,5,57x862,M,NR,5/19/17,0,0,1
79,5,59x820,M,CO,5/19/17,0,0,1
79,5,637x318,M,BB,5/19/17,0,0,1
79,5,732x40,M,BP,5/19/17,0,0,1
79,5,801x513,M,PP,5/19/17,0,0,1
79,5,855x391,M,TW,5/19/17,0,0,1
80,5,136x427,F,CO,5/19/17,0,1,0
80,5,208x313,F,CY,5/19/17,0,1,1
80,5,237x714,F,LG,5/19/17,0,1,0
80,5,306x774,F,CG,5/19/17,0,1,0
80,5,315x229,F,UB,5/19/17,0,1,1
80,5,335x365,F,BB,5/19/17,0,1,1
80,5,360x380,F,BP,5/19/17,0,1,0
80,5,387x324,F,PP,5/19/17,0,1,1
80,5,786x716,F,TW,5/19/17,0,1,1
80,5,852x721,F,NR,5/19/17,0,1,0
80,5,153x517,M,CO,5/19/17,0,0,0
80,5,235x712,M,CY,5/19/17,0,0,1
80,5,307x176,M,LG,5/19/17,0,0,1
80,5,378x765,M,CG,5/19/17,0,0,1
80,5,57x862,M,TW,5/19/17,0,0,1
80,5,59x820,M,NR,5/19/17,0,0,1
80,5,637x318,M,UB,5/19/17,0,0,1
80,5,732x40,M,BB,5/19/17,0,0,1
80,5,801x513,M,BP,5/19/17,0,0,1
80,5,855x391,M,PP,5/19/17,0,0,1
81,3,136x427,F,NR,5/19/17,0,0,1
81,3,208x313,F,CO,5/19/17,0,0,1
81,3,237x714,F,CY,5/19/17,0,0,1
81,3,306x774,F,LG,5/19/17,0,0,1
81,3,315x229,F,CG,5/19/17,0,0,1
81,3,335x365,F,UB,5/19/17,0,0,1
81,3,360x380,F,BB,5/19/17,0,0,1
81,3,387x324,F,BP,5/19/17,0,0,1
81,3,786x716,F,PP,5/19/17,0,0,1
81,3,852x721,F,TW,5/19/17,0,0,1
81,3,153x517,M,CO,5/19/17,0,0,1
81,3,235x712,M,CY,5/19/17,0,0,1
81,3,307x176,M,LG,5/19/17,0,0,1
81,3,378x765,M,CG,5/19/17,0,0,1
81,3,57x862,M,TW,5/19/17,0,0,1
81,3,59x820,M,NR,5/19/17,0,0,1
81,3,637x318,M,UB,5/19/17,0,0,1
81,3,732x40,M,BB,5/19/17,0,0,1
81,3,801x513,M,BP,5/19/17,0,0,1
81,3,855x391,M,PP,5/19/17,0,0,1
82,3,136x427,F,TW,5/19/17,0,0,1
82,3,208x313,F,NR,5/19/17,0,0,1
82,3,237x714,F,CO,5/19/17,0,0,1
82,3,306x774,F,CY,5/19/17,0,0,1
82,3,315x229,F,LG,5/19/17,0,0,1
82,3,335x365,F,CG,5/19/17,0,0,1
82,3,360x380,F,UB,5/19/17,0,0,1
82,3,387x324,F,BB,5/19/17,0,0,1
82,3,786x716,F,BP,5/19/17,0,0,1
82,3,852x721,F,PP,5/19/17,0,0,1
82,3,153x517,M,NR,5/19/17,0,0,1
82,3,235x712,M,CO,5/19/17,0,0,1
82,3,307x176,M,CY,5/19/17,0,0,1
82,3,378x765,M,LG,5/19/17,0,0,1
82,3,57x862,M,PP,5/19/17,0,0,1
82,3,59x820,M,TW,5/19/17,0,0,1
82,3,637x318,M,CG,5/19/17,0,0,1
82,3,732x40,M,UB,5/19/17,0,0,1
82,3,801x513,M,BB,5/19/17,0,0,1
82,3,855x391,M,BP,5/19/17,0,0,1
83,2,136x427,F,PP,7/7/17,1,0,1
83,2,208x313,F,TW,7/7/17,1,0,1
83,2,237x714,F,NR,7/7/17,1,0,1
83,2,306x774,F,CO,7/7/17,1,0,1
83,2,315x229,F,CY,7/7/17,1,0,1
83,2,335x365,F,LG,7/7/17,1,0,1
83,2,360x380,F,CG,7/7/17,1,0,1
83,2,387x324,F,UB,7/7/17,1,0,1
83,2,786x716,F,BB,7/7/17,1,0,1
83,2,852x721,F,BP,7/7/17,1,0,1
83,2,153x517,M,TW,7/7/17,1,0,1
83,2,235x712,M,NR,7/7/17,1,0,1
83,2,307x176,M,CO,7/7/17,1,0,1
83,2,378x765,M,CY,7/7/17,1,0,1
83,2,57x862,M,BP,7/7/17,1,0,1
83,2,59x820,M,PP,7/7/17,1,0,1
83,2,637x318,M,LG,7/7/17,1,0,1
83,2,732x40,M,CG,7/7/17,1,0,1
83,2,801x513,M,UB,7/7/17,1,0,1
83,2,855x391,M,BB,7/7/17,1,0,1
84,2,136x427,F,BP,7/7/17,1,0,1
84,2,208x313,F,PP,7/7/17,1,0,1
84,2,237x714,F,TW,7/7/17,1,0,1
84,2,306x774,F,NR,7/7/17,1,0,1
84,2,315x229,F,CO,7/7/17,1,0,1
84,2,335x365,F,CY,7/7/17,1,0,1
84,2,360x380,F,LG,7/7/17,1,0,1
84,2,387x324,F,CG,7/7/17,1,0,1
84,2,786x716,F,UB,7/7/17,1,0,1
84,2,852x721,F,BB,7/7/17,1,0,1
84,2,153x517,M,PP,7/7/17,1,0,1
84,2,235x712,M,TW,7/7/17,1,0,1
84,2,307x176,M,NR,7/7/17,1,0,1
84,2,378x765,M,CO,7/7/17,1,0,1
84,2,57x862,M,BB,7/7/17,1,0,1
84,2,59x820,M,BP,7/7/17,1,0,1
84,2,637x318,M,CY,7/7/17,1,0,1
84,2,732x40,M,LG,7/7/17,1,0,1
84,2,801x513,M,CG,7/7/17,1,0,1
84,2,855x391,M,UB,7/7/17,1,0,1
85,1,136x427,F,BB,7/7/17,1,0,1
85,1,208x313,F,BP,7/7/17,1,0,1
85,1,237x714,F,PP,7/7/17,1,0,1
85,1,306x774,F,TW,7/7/17,1,0,1
85,1,315x229,F,NR,7/7/17,1,0,1
